"DATE","DATE_NAME","DATE_CODE","DATE_TYPE","DATE_TYPECODE","DATE_SORTORDER","GEOGRAPHY","GEOGRAPHY_NAME","GEOGRAPHY_CODE","GEOGRAPHY_TYPE","GEOGRAPHY_TYPECODE","GEOGRAPHY_SORTORDER","C_HHCHUK11","C_HHCHUK11_NAME","C_HHCHUK11_CODE","C_HHCHUK11_TYPE","C_HHCHUK11_TYPECODE","C_HHCHUK11_SORTORDER","MEASURES","MEASURES_NAME","OBS_VALUE","OBS_STATUS","OBS_STATUS_NAME","OBS_CONF","OBS_CONF_NAME","URN","RECORD_OFFSET","RECORD_COUNT"
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",32,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d16d20100",94,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d17d20100",95,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",11,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d18d20100",96,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",12,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d19d20100",97,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"20","Other households","20","Household Composition",1000000,20,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d20d20100",98,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",3,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d21d20100",99,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d22d20100",100,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d23d20100",101,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d24d20100",102,8034
"2001","2001","2001","date",0,0,"1275079064","Bradford 001C","E01010648","2001 super output areas - lower layer",304,3,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",6,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079064d25d20100",103,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",684,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d0d20100",104,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"1","One person","1","Household Composition",1000000,1,"20100","Value",234,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d1d20100",105,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"2","One person: Pensioner","2","Household Composition",1000000,2,"20100","Value",126,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d2d20100",106,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"3","One person: Other","3","Household Composition",1000000,3,"20100","Value",108,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d3d20100",107,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"4","One family and no others","4","Household Composition",1000000,4,"20100","Value",419,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d4d20100",108,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"5","One family and no others: All pensioner","5","Household Composition",1000000,5,"20100","Value",80,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d5d20100",109,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"6","One family and no others: Married Couple Households","6","Household Composition",1000000,6,"20100","Value",258,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d6d20100",110,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"7","One family and no others: Married Couple Households: No children","7","Household Composition",1000000,7,"20100","Value",104,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d7d20100",111,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"8","One family and no others: Married Couple Households: With one dependent child","8","Household Composition",1000000,8,"20100","Value",42,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d8d20100",112,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"9","One family and no others: Married Couple Households: With two or more dependent children","9","Household Composition",1000000,9,"20100","Value",87,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d9d20100",113,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"10","One family and no others: Married Couple Households: All children non-dependent","10","Household Composition",1000000,10,"20100","Value",25,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d10d20100",114,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"11","One family and no others: Cohabiting Couple Family Households","11","Household Composition",1000000,11,"20100","Value",47,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d11d20100",115,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"12","One family and no others: Cohabiting Couple Family Households: No children","12","Household Composition",1000000,12,"20100","Value",35,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d12d20100",116,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"13","One family and no others: Cohabiting Couple Family Households: With one dependent child","13","Household Composition",1000000,13,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d13d20100",117,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"14","One family and no others: Cohabiting Couple Family Households: Two or more dependent children","14","Household Composition",1000000,14,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d14d20100",118,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"15","One family and no others: Cohabiting Couple Family Households: All children non-dependent","15","Household Composition",1000000,15,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d15d20100",119,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"16","One family and no others: Lone Parent Households","16","Household Composition",1000000,16,"20100","Value",34,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d16d20100",120,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"17","One family and no others: Lone Parent Households: With one dependent child","17","Household Composition",1000000,17,"20100","Value",9,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d17d20100",121,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"18","One family and no others: Lone Parent Households: With two or more dependent children","18","Household Composition",1000000,18,"20100","Value",10,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d18d20100",122,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"19","One family and no others: Lone Parent Households: All children non-dependent","19","Household Composition",1000000,19,"20100","Value",15,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d19d20100",123,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"20","Other households","20","Household Composition",1000000,20,"20100","Value",31,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d20d20100",124,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"21","Other households: With one dependent child","21","Household Composition",1000000,21,"20100","Value",7,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d21d20100",125,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"22","Other households: With two or more dependent children","22","Household Composition",1000000,22,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d22d20100",126,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"23","Other households: All student","23","Household Composition",1000000,23,"20100","Value",0,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d23d20100",127,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"24","Other households: All pensioner","24","Household Composition",1000000,24,"20100","Value",4,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d24d20100",128,8034
"2001","2001","2001","date",0,0,"1275079108","Bradford 001D","E01010692","2001 super output areas - lower layer",304,4,"25","Other households: Other","25","Household Composition",1000000,25,"20100","Value",16,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079108d25d20100",129,8034
"2001","2001","2001","date",0,0,"1275079107","Bradford 002A","E01010691","2001 super output areas - lower layer",304,5,"0","All categories: Household composition","0","Household Composition",1000000,0,"20100","Value",601,"A","Normal Value","F","Free (free for publication)","Nm-1681d1d32016e0d1275079107d0d20100",130,8034
